11~1~Weighted Lateral Neck Flexion~Weighted~Auxiliary~Isolated~Pull~Place folded towel on weight plate. Lie on bench on side with knees and hips bent and arm hanging over edge. Position weight and towel on side of upper head. Hold weight on side of head with hand of upper arm. Place hand of lower arm on floor for support.~Move head up to side by laterally flexing neck. Lower head to opposite side and repeat. Lie on other side and continue.~See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJxriFFZQ8bHX8LVUkYMuxpI06bgwDQ3MqnjTEj4ONQzSa1oG6rtywG0w7vw&amp;s~7~2170000
12~1~Front Neck Bridge~Body Weight~Auxiliary or Basic~Isolated~Push & Pull~Kneel on all fours on well cushioned mat. Place head on mat between hands. Rise and straighten knees. Fold hands behind low back or hips.~Roll back onto forehead until nose touches mat. Roll forward onto top of head until chin touches upper chest. Repeat.~Exercise involves neck flexors as well as neck extensors. See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrVbfnxz7ffyQtvg7aAHGGwNmlMnOiOzsh7JAgXMrCTG-8mNzCm9XEEpn6uw&amp;s~1~51800000
13~1~Wall Front Neck Bridge~Body Weight~Auxiliary or Basic~Isolated~Push & Pull~Place small or folded cushioned mat on wall or column approximately chest height. With hands supporting mat on each side, stand back so feet are away from wall or column with body leaning forward. Place top of forehead on mat. Fold hands behind low back or hips.~Roll down onto forehead until nose touches mat. Roll up onto top of head until chin touches upper chest. Repeat.~Keep body somewhat straight bending spine and hips slightly as head rolls down. Exercise involves neck flexors as well as neck extensors. See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwzku2Ky090rGGxUTCgnLFCpZ7pqs_YKXo-5_4GCN2rtlFEYet93EBd69JFQ&amp;s~2~21700000
14~1~Wall Side Neck Bridge~Body Weight~Auxiliary~Isolated~Pull~Place small or folded cushioned mat on column or at end of wall approximately shoulder height. With hands supporting mat, stand with side toward mat. Step far to side so feet are away from wall or column forward. Place side of head on mat with shoulder extending over end of adjacent side of column or wall so body leans to side. Fold hands behind low back or hips.~Push side of head into mat and roll onto top of head moving body away from mat. Return to original position by rolling back down to side of head while bringing shoulder back over end of column or wall. Repeat.~Keep body somewhat straight allowing waist to bend outward away from mat slightly at end of lift. See all muscle used in Lateral Flexion:~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVdIZMd7lrWNx5-ekqaW31apDZfZVaBt9kC3ZDRcaZO07Zld7ayOfZc64MNOQ&amp;s~2~34600000
15~1~Neck Retraction Stretch~Stretch~Other~Other~Other~Other~Other~Neck retraction primarily consists of Cervical Flexion (spine) accompanied by subtle Thoracic Flexion (spine) and Neck Flexion (atlanto-occipital joint). Cervical spine has natural lordotic curvature (see diagram of spine). Much of the retraction motion is actually flattening or slight reversing the normal lordosis. The deep neck flexors perform majority of this movement. Slight neck Flexion at the atlanto-occipital joint also occurs to maintain forward head positioning. ~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmOvIoaNAnG-ZqZg4DHi55l3DB4s-8ZerETTx4yEOBUs5VcyrWxjnvuYqXSQ&amp;s~9~1040000
16~1~Neck Rotation Stretch~Stretch~Other~Other~Other~Other~Other~Head can be pulled toward back.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSw8Dc13eZ_PRGodLRdEm6APBgocLjM5ln90tF-rvHd_k-l3CywA7tNr3dQMJg&amp;s~4~6550000
17~1~Suspended Neck Flexion~Suspended~Auxiliary or Basic~Isolated~Pull~Place belt or strap around end of suspension trainer. Face away from suspension trainer with belt in hand. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to back of mid-head. Step forward until suspension trainer is taut. Lean forward at angle against support of belt and suspension trainer by stepping back slightly while keeping head and body straight.~Increase angle of body by bowing head until chin touches upper chest. Lower angle of body by raising head. Repeat.~This exercise can be performed with belt looped on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Throughout movement, keep body straight and maintain tight grip on belt against back of mid-head throughout movement. Use neck to pull belt rather than allowing hand to assist. Clamping belt higher up further from base of skull will permit torque throughout fuller range of motion, particularly range of motion nearer full flexion.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU1BLLdH6jVPEYQ07vPi-N4TqwQ_trrMYtrL4KqX4ejTazka8elvQ6A1ZyOA&amp;s~5~3380000
18~1~Suspended Lateral Neck Flexion~Suspended~Auxiliary~Isolated~Pull~Place belt or strap around end of suspension trainer. Hold belt in hand and stand away from suspension trainer so it hangs to one side. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to head above ear closest to suspension trainer. Step further away from suspension trainer until it is taut. Lean away at angle against support of belt and suspension trainer by positioning feet closer to side of suspension trainer while keeping head and body straight.~Lower angle of body by tilting head to side of suspension trainer. Increase angle of body by tilting head away from side of suspension trainer. Repeat and continue in opposite position.~This exercise can be performed with belt looped on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Throughout movement, keep body straight and maintain tight grip on belt against side of head throughout movement. Use neck to pull belt rather than allowing hand to assist. ~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU1BLLdH6jVPEYQ07vPi-N4TqwQ_trrMYtrL4KqX4ejTazka8elvQ6A1ZyOA&amp;s~8~1400000
19~2~Cable Neck Extension~Cable~Auxiliary or Basic~Isolated~Pull~Sit on bench facing pulley. Place neck in harness cable attachment. Place forearms on lower thighs for support.~Move head away from pulley by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~No comment.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYWw3o0vAQX5nbcx90WGvQgAtSGNsSCieUsHHupAv-gnJAf0Qor6v1lfGS7bM&amp;s~2~22700000
20~2~Cable Neck Extension (with belt)~Cable~Auxiliary or Basic~Isolated~Pull~Sit on bench facing low pulley. Attach belt on low pulley cable by attaching carabiner on belt buckle. Place head in belt loop. With belt above ears, clamp belt snugly around head by tightly gripping ends close to forehead. Place other hand or forearm on lower thighs for support.~Pull head up and back by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~Use neck to pull belt rather than allowing hand to assist. Keep clinched grip on belt against forehead throughout movement. Woven cotton or cloth belts tend to slip less, particularly on bald head. If belt slips from head, place small towel between belt and head.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXwaasn3jBwNLjfBCvEef-CD8uKNlZigh2KkLa8_yt4OP7jYX3BnKhwrq6P1o&amp;s~2~18600000
21~2~Lever Neck Extension (plate loaded)~Lever (plate loaded)~Auxiliary or Basic~Isolated~Pull~Sit on seat in machine. Place back of head under padded lever. Position body so neck is in line with lever axis. Grasp handles for support.~Move head back by hyperextending neck. Return by bending neck forward until chin touches upper chest. Repeat.~Other~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL5pLIVcWgHD8ADoAaHIyJk0F8xaYWS_cFxFwXNPQMJ6ABpHNKp78jWiAEWg&amp;s~4~6930000
22~2~Lever Neck Extension~Lever (selectorized) ~Other~Other~Other~Other~Other~ None~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmhMVCQp8YFEdUAKKj-gvieXyqEHYZ6nuL-Sv9Xtv_Sip7BZhEMiTfmTdA-w&amp;s~3~9090000
23~2~Weighted Lying Neck Extension~Weighted~Auxiliary or Basic~Isolated~Pull~Lie prone on bench with head extended off of end and folded towel and weight plate(s) on floor. With both hands, place plate(s) on back of head with towel placed in between for comfort.~Move head up by hyperextending neck up as high as possible. Return by bending neck down until chin touches upper chest. Repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to   higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight forward slightly at top and back slightly at bottom. Also see same movement with body lying perpendicular to bench.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrI7_40jk-HUt60YzAYEspi2_mTalS7q5p336ZxKAuMl__i_aDt0P8OhvYeA&amp;s~8~1530000
24~2~Weighted Neck Extension~Weighted~Auxiliary or Basic~Isolated~Pull~Kneel on side of bench with weight plates on end of bench. With both hands, hold weight plate(s) cushioned with towel. Position upper body prone and perpendicular on bench with head and arms extending off of side. With both hands, place weight plate(s) on back of head with towel placed in between for comfort.~Move head up by hyperextending neck up as high as possible. Return by bending neck down until chin touches upper chest. Repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight slightly forward at top and back slightly at bottom. Also same see movement with body lying on bench.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFVvIkU3BgtsJuLNJFZCJow8_U4ypNzLWc739N_5cwMINN4Z2xAsFFzxTzSw&amp;s~1~49800000
25~2~Weighted Seated Neck Extension~Weighted~Auxiliary or Basic~Isolated~Pull~Place folded towel on weight plate. On bench or stool, sit bent over on thighs. With both hands, place plate(s) on back of head with towel placed in between for comfort.~Move head up by hyperextending neck up as high as possible. Return by bending neck down until chin touches upper chest. Repeat.~Balance weight on back of head with both hands throughout movement. Weight plate(s) can be tilted slightly to   higher point on head to keep resistance slightly more consistent throughout movement. Tilt weight forward slightly at top and back slightly at bottom.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrikZszUGLHnW6YAuoQV18utPGgwHZgW4rygclhGxNwJgLml7ufYmLVpFr4LY&amp;s~8~1320000
26~2~Weighted Neck Harness Extension~Weighted~Auxiliary or Basic~Isolated~Pull~Sit on bench with weighted neck harness on head. Allow weight to dangle in front by bending over.~Move head up by hyperextending neck. Return by bending neck down until chin touches upper chest. Repeat.~Exercise can also be performed by bending over with hands on bent knees.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlPqZmpR5T3intP3SmyGyFCqr4-kiYJdG5NPh9M_Uchl_lHm15ND14VACzg&amp;s~3~9700000
27~2~Band Resistive Neck Retraction~Band Resistive~Auxiliary~Isolated~Pull~Other~Other~This exercise may be prescribed for functional forward head posture since it strengthens Splenius without neck flexion. Neck retraction primarily consists of Cervical Flexion (spine) accompanied by subtle Thoracic Flexion (spine) and Neck Flexion (atlanto-occipital joint). Cervical spine has natural lordotic curvature (see diagram of spine). Much of the retraction motion is actually flattening or slight reversing the normal lordosis. The deep neck flexors perform majority of movement. Slight neck Flexion at the atlanto-occipital joint also occurs to maintain forward head positioning.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ67awVPv7VQbKKs30Vr5w1aXMY-bbpsH7H9ELhvz-MO8GXoHoEFFJVldhGfmA&amp;s~10~598000
28~2~Rear Neck Bridge~Body Weight~Auxiliary or Basic~Isolated~Pull~Lying supine on well cushioned mat. Position feet very close to hips. Raise buttocks and low back slightly off of floor and fold hands on abdomen.~Extend hips and knees while pushing head back into floor. Roll back on head while arching spine high off of floor. Hyperextend neck back in attempt to bring forehead toward mat. Return body to close to mat until back of head and shoulders make contact with mat. Repeat.~Also known as wrestler's bridge. See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGsdhS-ao5VWkvMnRuTAKkyBYpd2jMqucoxR5l8r9fFok7sIjt-mA3-w-Pug&amp;s~2~14700000
29~2~Wall Rear Neck Bridge~Body Weight~Auxiliary or Basic~Isolated~Pull~Hold small or folded cushioned mat behind head. Facing away from wall or column position head and back of shoulders low on wall or column with mat between. Stand with feet far away from wall or column so body is angled back. Position hips and back straight and bend knees just slightly. Place arms to side or hold hands on abdomen.~Push head back into mat and roll head upward. Arch spine and straighten knees. Hyperextend neck so head is facing up. Return to original position by rolling head down while allowing low back to straighten and knees to bend slightly. Continue down until back of head and shoulders make contact with mat. Repeat.~See controversial exercises.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOtMSRre9EHm5c1OQjRodmUyt0bM0kwFlNPjjQdkyUZOZSbdDbo2Z63_5uBg&amp;s~2~14000000
30~2~Band Resistive Neck Retraction~Other~Auxiliary~Isolated~Pull~Other~Other~This exercise may be prescribed for functional forward head posture since it strengthens Splenius without neck flexion. Neck retraction primarily consists of Cervical Flexion (spine) accompanied by subtle Thoracic Flexion (spine) and Neck Flexion (atlanto-occipital joint). Cervical spine has natural lordotic curvature (see diagram of spine). Much of the retraction motion is actually flattening or slight reversing the normal lordosis. The deep neck flexors perform majority of movement. Slight neck Flexion at the atlanto-occipital joint also occurs to maintain forward head positioning.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ67awVPv7VQbKKs30Vr5w1aXMY-bbpsH7H9ELhvz-MO8GXoHoEFFJVldhGfmA&amp;s~10~598000
31~2~Neck Extensor Stretch~Stretch~Other~Other~Other~Other~Other~ None.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4X3hHFSb1-6s5JKHM90up-I2zvKXv9duX0uoGVUQnkCpq-flLaAn-ZtkVkw&amp;s~9~794000
32~2~Suspended Neck Extension~Suspended~Auxiliary or Basic~Isolated~Pull~Place belt or strap around end of suspension trainer. Place belt around head above ears and clamp belt snugly around head by tightly gripping ends close to forehead. Step back facing direction of suspension trainer until it is taut. Lean back at angle against support of belt and suspension trainer by stepping forward slightly while keeping head and body straight.~Lower angle of body by bowing head until chin is near upper chest. Increase angle of body by raising head. Repeat.~This exercise can be performed with belt looped on TRXⓇ style suspension trainer or adjustable length gymnastics rings. Throughout movement, keep body straight and maintain tight grip on belt against forehead. Use neck to pull belt rather than allowing hand to assist.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTX2Gz3BT_KzHmiPN0KNm8g2pz6Kt18cPAJ-er13ATSaUuiNNFTp3kS1YGtyQ&amp;s~2~28400000
33~3~Barbell Behind Neck Press~Barbell~Basic~Compound~Push~Grasp barbell with overhand grip from rack or clean from floor. Position bar behind neck.~Press bar upward until arms are extended overhead. Return behind neck and repeat.~Exercise may be performed on shoulder press apparatus with rack or off of power rack with seat or without back support. Also see mount and dismount off of special articulating rack.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf624lf1Oorvyh_wxwgV_1tJnRa-HFHJxX5BUJKFc62-s1AyETon2y66PTSkk&amp;s~4~4810000
34~3~Barbell Front Raise~Barbell~Auxiliary~Isolated~Push~Grasp barbell with overhand grip with elbows straight or slightly bent.~Raise barbell forward and upward until upper arms are above horizontal. Lower and repeat.~Height of movement may depend on range of motion. Raise should be limited to height achieved just before tightness is felt in shoulder capsule. Alternatively, height just above horizontal may be considered adequate. Elbows may be kept straight or slightly bent throughout movement.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQguViD_ETQUQg0A1cahXCoC8nNcdANqRaB6zI0NKPD6NdgkZR2t7-MnbMcBg&amp;s~4~6590000
35~3~Barbell Incline Front Raise~Barbell~Auxiliary~Isolated~Push~Grasp barbell with shoulder width overhand grip. Lie supine on upper portion of 45 degree incline bench with legs straight. Position barbell on top of upper thighs.~With elbows straight or slightly bent, raise barbell up and over shoulders until uppers arm are vertical. Lower barbell to upper thigh and repeat.~Movement can also be performed on old fashioned incline bench without seat.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRX5uauxUmfKwJPblgefBh8ter7Tnvcg1NWljVN55x4ExETbdx4VUNDY5tmnYY&amp;s~10~623000
36~3~Barbell Military Press~Barbell~Basic~Compound~Push~Grasp barbell from rack or clean barbell from floor with overhand grip, slightly wider than shoulder width. Position bar in front of neck.~Press bar upward until arms are extended overhead. Lower to front of neck and repeat.~See unrack and rack technique. Feet may be positioned shoulder width apart or one foot in front of other with forward leg slightly bent (as shown). Upper chest assists (instead of side delts) since grip is slightly narrower and chest is high with low back arched back slightly. Also known as Overhead Press.   Also see Push Press and Press Strength Standards.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ04qqd7a4dYCulBUHj9w5FXgtLZjsq8BcVBNI7vIzD4WgPsA5wBHXHF9ZAKzY&amp;s~1~255000000
37~3~Barbell Seated Military Press~Barbell~Basic~Compound~Push~Grasp barbell with slightly wider than shoulder width overhand grip from rack. Position bar near upper chest.~Press bar upward until arms are extended overhead. Return to upper chest and repeat.~Set barbell on forward rack slightly below shoulder height so bar may be more easily unracked and racked. Position seat so bar does not hit uprights but close enough to easily mount and rack. Range of motion will be compromised if grip is too wide. Grip is slightly narrower than shoulder press. Torso is postured more upright than traditional Military Press.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxe7xeTlDbdKtZL4cwvtpnLP4WNhJNvBWhH4Xq4wQ8KAuPesdzX1GbGbrR7OE&amp;s~10~512000
38~3~Barbell Shoulder Press~Barbell~Basic~Compound~Push~Grasp barbell with slightly wider than shoulder width overhand grip from rack. Position bar near upper chest.~Press bar upward until arms are extended overhead. Return to upper chest and repeat.~Set barbell on forward rack slightly below shoulder height so bar may be more easily mounted and racked. Position seat so bar does not hit uprights but close enough to easily mount and rack. Range of motion will be compromised if grip is too wide.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyVXotHBSbmCWonQ4OUAy0vPMaOM2XLAL-38GbvAELAaGWhRWqnBjWwXDiGg&amp;s~3~13600000
39~3~Barbell Reclined Shoulder Press~Barbell~Basic~Compound~Push~Sit on Incline bench angled at 70° to 80°. Grasp barbell with slightly wider than shoulder width overhand grip from rack. Lean back on reclined back pad with bar positioned near upper chest.~Press bar upward until arms are extended overhead. Return to upper chest and repeat.~Reclined position can be used instead of standard form for those who lack ability to fully flex shoulder. A bench inclined 70° to 80° is equivalent to reclined upright position 10° to 20° from vertical. Exercise can be performed in front of barbell rack with barbell racked slightly below shoulder height so bar may be more easily mounted and racked. Position Incline bench or seat with reclining back support so barbell does not hit uprights when leaning back but close enough to easily mount and rack. Range of motion will be compromised if grip is too wide.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7I696YY8rWWa9nf-sMS9gVSZ6kKcA2qNOZa1Q_8NV_WPqNstP6etzK9dfBVI&amp;s~10~22300
40~3~Cable Bar Behind Neck Press~Cable~Basic~Compound~Push~Stand facing cable bar, mounted on each side to upper waist height narrow double pulley cables. Grasp cable bar with wide overhand grip upper chest height. Stand directly between both cable pulleys with one foot forward and other foot back. Push cable bar over head and position cable bar behind neck or rest on shoulders.~Press cable bar upward until arms are extended overhead. Return behind neck and repeat.~Exercise may also be performed seated, straddling bench or on weight chair with back support.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC3rpS9hlZrkyiXx3dQ1Rxt8MGbaOF-yW0tOtW6Az__7Vy4sSuFOOOgbM5hw&amp;s~2~19200000
41~3~Cable Bar Front Raise~Cable~Auxiliary~Isolated~Push~Grasp cable bar with overhand grip with elbows straight or slightly bent.~Raise cable bar forward and upward until upper arms are above horizontal. Lower and repeat.~Height of movement may depend on range of motion. Raise should be limited to height achieved just before tightness is felt in shoulder capsule. Alternatively, height just above horizontal may be considered adequate. Elbows may be kept straight or slightly bent throughout movement.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoJU1_NjJhAfBCGcnF9Ou864MYBddBHe90B1RQZoEilcmIgXuHCBWIS3ca6jU&amp;s~2~15400000
42~3~Cable Bar Military Press~Cable~Basic~Compound~Push~Stand facing cable bar, mounted on each side to upper waist height narrow double pulley cables. Grasp cable bar with overhand grip, slightly wider than shoulder width. Position cable bar upper chest height. Stand directly between both cable pulleys with one foot forward and other foot back.~Press cable bar upward until arms are extended overhead. Return to upper chest and repeat.~Feet may be positioned shoulder width apart or one foot in front of other with forward leg slightly bent (as shown). Upper chest assists (instead of side delts) since grip is slightly narrower and chest is high with low back arched back slightly.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQuLlgfkYdolpe94Aqp763myAtrRiSjMlm0oRnCOPiqx-pO2ZiXKRHbSNWeB6U&amp;s~2~23900000
43~3~Cable Bar Shoulder Press~Cable~Basic~Compound~Push~Stand facing cable bar mounted on each side to upper waist height narrow double pulley cables. Grasp cable bar with wide overhand grip and position upper chest height. Stand directly between both cable pulleys with one foot forward and other foot back.~Press cable bar upward until arms are extended overhead. Return to upper chest and repeat.~Exercise may also be performed seated, straddling bench or on weight chair with back support. Range of motion will be compromised if grip is too wide.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjvzM0YpI-npS7sYZR2FPDolluKW4W3KV-hzh-E8MHFZfhM1uh6-Q2DvrscLw&amp;s~2~19000000
44~3~Cable Seated Front Raise~Cable~Auxiliary~Isolated~Push~Sit on seat above twin cable pulleys. Grasp stirrups on each side. Sit upright with arms straight down to each side with palms facing back.~Raise stirrups forward and upward until upper arms are well above horizontal. Lower and repeat.~Height of movement may depend on range of motion or when stirrup or cable makes contact with underside of forearm. Raise should be limited to height achieved just before tightness is felt in shoulder capsule. Alternatively, height just above horizontal may be considered adequate. Elbows may be kept straight or slightly bent throughout movement.~https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuREPdTaeyPSesm-pLSkDc0IoKe-rZ5rTyS_re0Z5VG0bOIAi4EPEJ7gFyBA&amp;s~5~3710000
